1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-210.0,-10.0,-6.0,-19.0,-14.0,-15.0,-31.0,-11.0,-7.0,-8.0,-10.0,-8.0,-16.0,-16.0,-10.0,-12.0,-17.0,-24.0,-53.0,-68.0,-167.0,-113.0,-227.0,-288.0,-583.0,-881.0,-735.0,-442.0,-444.0,-893.0,-446.0,-8.0,-2307.0,-5.0,-14.0,-8.0,-21.0,-27.0,-17.0,-202.0,-349.0,-178.0,-11.0,-5.0,-3.0,-3.0,-64.0,-5.0,-130.0,-2.0,-192.0,-265.0,-332.0,-408.0,-208.0,-206.0,-205.0,-5.0,-90.0,-10.0,-10.0,-7.0,-11.0,-26.0,-50.0,-41.0,-48.0,-51.0,-53.0,-83.0,-233.0,-59.0,-600.0,-786.0,-912.0,-914.0,-2013.0,-2466.0,-1403.0,-1860.0,-16.0,-8.0,-12.0,-9.0,-32.0,-46.0,-39.0,-41.0,-42.0,-21.0,-73.0,-24.0,-54.0,-144.0,-116.0,-123.0,-188.0,-190.0,-197.0,-70.0
11221.0,92.0,52.0,212.0,153.0,168.0,343.0,102.0,66.0,74.0,124.0,102.0,212.0,194.0,109.0,146.0,252.0,596.0,1799.0,2677.0,7467.0,5004.0,11255.0,17886.0,40309.0,65250.0,54545.0,33288.0,34176.0,69268.0,35068.0,58.0,203010.0,34.0,156.0,58.0,303.0,345.0,233.0,10139.0,19362.0,9803.0,89.0,23.0,13.0,13.0,3022.0,137.0,6210.0,4.0,11209.0,16838.0,21463.0,28003.0,14830.0,14412.0,14206.0,43.0,4117.0,91.0,93.0,63.0,215.0,502.0,1155.0,962.0,1314.0,1559.0,1665.0,3268.0,11610.0,2541.0,40266.0,57346.0,75751.0,77579.0,178258.0,221843.0,124464.0,165639.0,200.0,83.0,139.0,150.0,832.0,1285.0,1114.0,1196.0,1217.0,597.0,2484.0,790.0,2144.0,6460.0,5244.0,6306.0,10141.0,10523.0,10913.0,-21604471.0
42765620.0,-840.0,-472.0,-2091.0,-1511.0,-1679.0,-3394.0,-950.0,-708.0,-782.0,-1592.0,-1322.0,-2736.0,-2390.0,-1141.0,-1816.0,-4108.0,-16604.0,-59207.0,-94356.0,-276773.0,-186074.0,-444896.0,-840254.0,-2005379.0,-3370132.0,-2819505.0,-1734998.0,-1803350.0,-3677010.0,-1873486.0,-416.0,-11751639.0,-242.0,-1646.0,-416.0,-3641.0,-3829.0,-2723.0,-436905.0,-855677.0,-433007.0,-679.0,-105.0,-59.0,-59.0,-117599.0,-6189.0,-245702.0,-8.0,-493613.0,-783991.0,-1010408.0,-1368622.0,-742904.0,-712826.0,-698414.0,-353.0,-155622.0,-828.0,-1076.0,-801.0,-4115.0,-9321.0,-23519.0,-19834.0,-30224.0,-39816.0,-43146.0,-102786.0,-447948.0,-85599.0,-1955770.0,-2955942.0,-4256351.0,-4411509.0,-10393673.0,-13023464.0,-7266709.0,-9675306.0,-2376.0,-1099.0,-1777.0,-3396.0,-21380.0,-33744.0,-29487.0,-31879.0,-32476.0,-15907.0,-71833.0,-22327.0,-68858.0,-224805.0,-183916.0,-240709.0,-398300.0,-419728.0,42777625.0,-3.02434995237e+23
6.04869990473e+23,7664.0,4304.0,19739.0,14288.0,15967.0,32155.0,9314.0,8092.0,8874.0,20496.0,17042.0,35152.0,29444.0,12049.0,23676.0,81704.0,508940.0,1966613.0,3230920.0,9707096.0,6547780.0,16350284.0,35139312.0,86758655.0,149042004.0,124732084.0,77123499.0,80730199.0,165208618.0,84477171.0,2980.0,563816694.0,1732.0,16846.0,2980.0,39955.0,40019.0,29381.0,17505352.0,34489863.0,17463472.0,5049.0,479.0,269.0,269.0,4236627.0,241403.0,9017278.0,16.0,19311457.0,31794200.0,41284609.0,57236134.0,31537987.0,30022101.0,29309275.0,2743.0,5523635.0,8447.0,15021.0,12289.0,77969.0,174643.0,464295.0,394556.0,651152.0,952850.0,1039142.0,3013590.0,15912848.0,2639783.0,83600938.0,131847048.0,201337223.0,210160241.0,503026726.0,631630860.0,352002674.0,467591393.0,29156.0,18237.0,26543.0,84516.0,550236.0,873758.0,765612.0,829370.0,845277.0,413757.0,1954459.0,597513.0,2013130.0,6956130.0,5724760.0,7946780.0,-116245697.0,-115384813.0,6.04869990473e+23,-8.29883982993e+71
1.65976796599e+72,-69920.0,-39264.0,-182918.0,-132523.0,-148490.0,-299641.0,-97126.0,-96300.0,-105174.0,-263584.0,-219138.0,-450678.0,-367806.0,-134371.0,-353660.0,-2043888.0,-16494388.0,-66043290.0,-109941353.0,-334680068.0,-225989726.0,-584381175.0,-1381199446.0,-3483629764.0,-6066563975.0,-5077880244.0,-3148967236.0,-3310427634.0,-6789818550.0,-3479381976.0,-21344.0,-24454810300.0,-12404.0,-168638.0,-21344.0,-416729.0,-404509.0,-303127.0,-670832473.0,-1323308696.0,-670401231.0,-37007.0,-2185.0,-1227.0,-1227.0,-147945318.0,-8714689.0,-319673606.0,-32.0,-712232984.0,-1199810028.0,-1565684985.0,-2202237484.0,-1224685565.0,-1160093705.0,-1130071604.0,-20633.0,-191886093.0,-102570.0,-241614.0,-209699.0,-1487575.0,-3321399.0,-9121797.0,-7790160.0,-13727600.0,-22595786.0,-24674070.0,-88230892.0,-556291968.0,-80331963.0,-3371284670.0,-5476374542.0,-8697377729.0,-9117698211.0,-22042239550.0,-27652260806.0,-15433178602.0,-20411682021.0,-395756.0,-366571.0,-477969.0,-2157804.0,-14174504.0,-22547464.0,-19772783.0,-21431523.0,-21845280.0,-10690973.0,-51826578.0,-15660738.0,-56117490.0,-201936015.0,-166921140.0,147446179.0,-1.81460997142e+24,-1.81460997142e+24,1.65976796599e+72,-1.71464178349e+217
3.42928356699e+217,637888.0,358208.0,1680973.0,1218375.0,1366865.0,2779492.0,1073130.0,1177604.0,1282778.0,3384216.0,2812602.0,5773872.0,4778872.0,1709485.0,6747220.0,60318160.0,549566736.0,2235260256.0,3741524472.0,11486160781.0,7748628250.0,20629761042.0,52286473678.0,133741107144.0,234974379162.0,196698014373.0,122210640435.0,128831495703.0,264621819390.0,135790259655.0,152872.0,1.00052602717e+12,88840.0,1660882.0,152872.0,4212739.0,4003895.0,3042005.0,24973658545.0,49268045585.0,24969334429.0,268905.0,9967.0,5597.0,5597.0,5102265813.0,304605389.0,11143877331.0,64.0,25446396502.0,43490817998.0,56934713467.0,80803880055.0,45191057276.0,42677094286.0,41517000581.0,152287.0,6619804440.0,1486131.0,4256141.0,3809387.0,28695779.0,64045179.0,180039717.0,154319088.0,290041600.0,550577708.0,599925848.0,2676436944.0,19671052796.0,2509797641.0,132237167062.0,219093449070.0,356944371589.0,375179768011.0,912643090480.0,1.14136384932e+12,639212057880.0,840282447134.0,6321412.0,8364637.0,10112087.0,55470336.0,365268684.0,581314714.0,509895656.0,552758702.0,563449675.0,275733927.0,1358119920.0,407029642.0,1523314778.0,4088122804.0,3124529400.0,5.44382991426e+24,-4.97930389796e+72,-4.97930389796e+72,3.42928356699e+217,-inf
inf,-5819520.0,-3267968.0,-15388143.0,-11155618.0,-12522483.0,-25824361.0,-12431974.0,-14654116.0,-15936894.0,-43400784.0,-36060738.0,-74087746.0,-67919210.0,-27886315.0,-167957580.0,-1937294108.0,-18552092204.0,-76033187263.0,-127540414281.0,-393943591202.0,-265198802089.0,-723473614597.0,-1.93101187151e+12,-4.98708221472e+12,-8.81471756731e+12,-7.37926287323e+12,-4.59067474431e+12,-4.84833773571e+12,-9.96825644935e+12,-5.11991825502e+12,-1094912.0,-3.95276572626e+13,-636296.0,-16163918.0,-1094912.0,-41723201.0,-39078661.0,-29975959.0,-911600957303.0,-1.79814577462e+12,-911558361241.0,-1943535.0,-45465.0,-25531.0,-25531.0,-175131151495.0,-10509137143.0,-385244758947.0,-128.0,-893121080138.0,-1.54025266491e+12,-2.02045193603e+12,-2.88340315254e+12,-1.61821170183e+12,-1.52531562428e+12,-1.48263853e+12,-1111289.0,-227917548453.0,-24601088.0,-79020384.0,-71791981.0,-559961773.0,-1250509041.0,-3588731535.0,-3086161320.0,-6257293232.0,-14187907784.0,-15387759480.0,-85509527176.0,-709373958504.0,-81930310791.0,-5.11836972174e+12,-8.58876013196e+12,-1.42201527101e+13,-1.49705122461e+13,-3.6553278671e+13,-4.54956521554e+13,-2.5606199565e+13,-3.34072469368e+13,-120983292.0,-204147743.0,-237014741.0,-1428628068.0,-9413709720.0,-14983656236.0,-13143641369.0,-14249158773.0,-14524892700.0,-7107897503.0,-35376679087.0,-10540264679.0,-37582604350.0,-2.1775319657e+25,-2.1775319657e+25,1.49379116939e+73,-1.0287850701e+218,-1.0287850701e+218,inf,nan
nan,53092096.0,29814016.0,140613316.0,101947093.0,114469576.0,241280617.0,149145202.0,184374532.0,200311426.0,556755688.0,462614074.0,957086620.0,1145951284.0,621248605.0,4993878956.0,64524743784.0,630342677520.0,2.59458250317e+12,4.35513153681e+12,1.35165928596e+13,9.07575531882e+12,2.52649286874e+13,7.01017139406e+13,1.8228954536e+14,3.23559942422e+14,2.70879650317e+14,1.68665983328e+14,1.78362658799e+14,3.66965157393e+14,1.88602495309e+14,7842064.0,1.52881614828e+15,4557328.0,155944138.0,7842064.0,407475739.0,377700887.0,291701501.0,3.28158351308e+13,6.47192713064e+13,3.28154206644e+13,14000249.0,207391.0,116461.0,116461.0,6.00190969245e+12,360771440389.0,1.32626855449e+13,256.0,3.10321267714e+13,5.38135860789e+13,7.06793642461e+13,1.01208184543e+14,5.692002736e+13,5.35907078788e+13,5.20653922545e+13,8053183.0,7.84351490486e+12,442002855.0,1512724225.0,1384501665.0,11062982817.0,24732735633.0,72649217831.0,62706158560.0,140629372784.0,394758250920.0,425533769880.0,2.87929906162e+12,2.60613136115e+13,2.79944657777e+12,1.96844910341e+14,3.32940484036e+14,5.56742420949e+14,5.86683445441e+14,1.43562097072e+15,1.77606127261e+15,1.00574131036e+15,1.3006868145e+15,2666782276.0,5140294017.0,5856290083.0,36812897568.0,242617243876.0,386184452734.0,338766487452.0,367264804998.0,374372702501.0,183202119725.0,909059900579.0,272464205629.0,4.35506393141e+25,-5.97516467755e+73,-5.97516467755e+73,3.08635521029e+218,-inf,-inf,nan,nan
nan,-484364800.0,-271996416.0,-1283801095.0,-930819395.0,-1045288971.0,-2274398770.0,-1832680766.0,-2337306532.0,-2537617958.0,-7168880608.0,-5961227618.0,-12605792446.0,-24573810190.0,-17508632035.0,-161497755724.0,-2.18157527585e+12,-2.14931294557e+13,-8.87252024963e+13,-1.48935421348e+14,-4.6402695423e+14,-3.10749063113e+14,-8.79605475661e+14,-2.51362898072e+15,-6.56905509383e+15,-1.16955607452e+16,-9.79162636997e+15,-6.10077934758e+15,-6.45750466518e+15,-1.32922143445e+16,-6.83470965579e+15,-56167040.0,-5.83745992608e+16,-32640848.0,-1494895070.0,-56167040.0,-3940352825.0,-3625081885.0,-2813513071.0,-1.16935115927e+15,-2.30587881878e+15,-1.16934716173e+15,-100639103.0,-946025.0,-531243.0,-531243.0,-2.05638879776e+14,-1.23645908258e+13,-4.55675120038e+14,-512.0,-1.07208645029e+15,-1.86533219812e+15,-2.45181785857e+15,-3.51798340096e+15,-1.981054517e+15,-1.8638851428e+15,-1.81029443492e+15,-58107113.0,-2.69910928253e+14,-8318246350.0,-29560206274.0,-27163476339.0,-221927383267.0,-496925857255.0,-1.50653528655e+12,-1.30673386892e+12,-3.36920602887e+12,-1.19455521758e+13,-1.27966197156e+13,-1.0127228523e+14,-9.71253652691e+14,-9.93789002834e+13,-7.546947156e+15,-1.28263782749e+16,-2.15767260335e+16,-2.27500929243e+16,-5.57359412783e+16,-6.84769020075e+16,-3.90461736647e+16,-5.00110938758e+16,-63888602476.0,-131193139307.0,-148239284025.0,-948729117036.0,-6.25296545807e+12,-9.95322034768e+12,-8.73114951538e+12,-9.46567912538e+12,-9.6488812451e+12,-4.72174743366e+12,-1.30651917942e+26,-7.01771781823e+12,1.19503293551e+74,-1.23454208412e+219,-1.23454208412e+219,inf,nan,nan,nan,nan
